Time,Dev1/ai0,Average
42:31.3,0.894452685,
42:31.3,0.897673714,
42:31.3,0.899284229,
42:31.3,0.896385302,
42:31.3,0.902183155,
42:31.3,0.90057264,
42:31.4,0.897995817,
42:31.4,0.905726287,
42:31.4,0.900894743,
42:31.4,0.908625213,
42:31.4,0.895096891,
42:31.4,0.899606332,
42:31.4,0.896063199,
42:31.4,0.895096891,
42:31.4,0.900894743,
42:31.4,0.896385302,
42:31.5,0.905404184,
42:31.5,0.898962126,
42:31.5,0.897351611,
42:31.5,0.901861052,
42:31.5,0.896707405,
42:31.5,0.896385302,
42:31.5,0.89831792,
42:31.5,0.896707405,
42:31.5,0.900894743,
42:31.5,0.899284229,
42:31.6,0.897351611,
42:31.6,0.903471567,
42:31.6,0.894130582,
42:31.6,0.899606332,
42:31.6,0.894774788,
42:31.6,0.891553759,
42:31.6,0.902183155,
42:31.6,0.902183155,
42:31.6,0.903149464,
42:31.6,0.899606332,
42:31.7,0.900894743,
42:31.7,0.899284229,
42:31.7,0.90379367,
42:31.7,0.911846242,
42:31.7,0.902827361,
42:31.7,0.90057264,
42:31.7,0.897351611,
42:31.7,0.900250537,
42:31.7,0.907658905,
42:31.7,0.897673714,
42:31.8,0.899928435,
42:31.8,0.904759978,
42:31.8,0.896385302,
42:31.8,0.900894743,
42:31.8,0.901861052,
42:31.8,0.896385302,
42:31.8,0.899606332,
42:31.8,0.900250537,
42:31.8,0.892197964,
42:31.8,0.902827361,
42:31.9,0.902183155,
42:31.9,0.899606332,
42:31.9,0.901216846,
42:31.9,0.897995817,
42:31.9,0.899928435,
42:31.9,0.89831792,
42:31.9,0.90379367,
42:31.9,0.90057264,
42:31.9,0.897995817,
42:31.9,0.901216846,
42:32.0,0.904115772,
42:32.0,0.898962126,
42:32.0,0.900250537,
42:32.0,0.888010627,
42:32.0,0.899928435,
42:32.0,0.899606332,
42:32.0,0.893486376,
42:32.0,0.897995817,
42:32.0,0.894774788,
42:32.0,0.899284229,
42:32.1,0.899606332,
42:32.1,0.902505258,
42:32.1,0.903149464,
42:32.1,0.896063199,
42:32.1,0.905726287,
42:32.1,0.904437875,
42:32.1,0.897995817,
42:32.1,0.903471567,
42:32.1,0.909591522,
42:32.1,0.906692596,
42:32.2,0.901216846,
42:32.2,0.90379367,
42:32.2,0.901538949,
42:32.2,0.906370493,
42:32.2,0.898640023,
42:32.2,0.896063199,
42:32.2,0.894452685,
42:32.2,0.896707405,
42:32.2,0.896385302,
42:32.2,0.898962126,
42:32.3,0.909269419,
42:32.3,0.893486376,
42:32.3,0.898640023,
42:32.3,0.897995817,
42:32.3,0.904115772,
42:32.3,0.888654832,
42:32.3,0.891553759,
42:32.3,0.897351611,
42:32.3,0.902505258,
42:32.3,0.899928435,
42:32.4,0.904437875,
42:32.4,0.90057264,
42:32.4,0.905726287,
42:32.4,0.897995817,
42:32.4,0.897995817,
42:32.4,0.900250537,
42:32.4,0.895418994,
42:32.4,0.900894743,
42:32.4,0.905726287,
42:32.4,0.90830311,
42:32.5,0.903471567,
42:32.5,0.893164273,
42:32.5,0.901216846,
42:32.5,0.899606332,
42:32.5,0.893808479,
42:32.5,0.904437875,
42:32.5,0.898640023,
42:32.5,0.897351611,
42:32.5,0.900250537,
42:32.5,0.901538949,
42:32.6,0.889943244,
42:32.6,0.910557831,
42:32.6,0.896385302,
42:32.6,0.903471567,
42:32.6,0.899928435,
42:32.6,0.898962126,
42:32.6,0.907658905,
42:32.6,0.897029508,
42:32.6,0.899284229,
42:32.6,0.897029508,
42:32.7,0.899284229,
42:32.7,0.904115772,
42:32.7,0.900250537,
42:32.7,0.892520067,
42:32.7,0.889621141,
42:32.7,0.899606332,
42:32.7,0.89284217,
42:32.7,0.905404184,
42:32.7,0.897029508,
42:32.7,0.900894743,
42:32.8,0.897029508,
42:32.8,0.903149464,
42:32.8,0.904759978,
42:32.8,0.901861052,
42:32.8,0.897673714,
42:32.8,0.902505258,
42:32.8,0.889621141,
42:32.8,0.892197964,
42:32.8,0.901216846,
42:32.8,0.897029508,
42:32.9,0.896707405,
42:32.9,0.897351611,
42:32.9,0.899606332,
42:32.9,0.902183155,
42:32.9,0.895096891,
42:32.9,0.894452685,
42:32.9,0.893808479,
42:32.9,0.900250537,
42:32.9,0.907658905,
42:32.9,0.905404184,
42:33.0,0.893808479,
42:33.0,0.898640023,
42:33.0,0.906370493,
42:33.0,0.892520067,
42:33.0,0.909591522,
42:33.0,0.902505258,
42:33.0,0.897995817,
42:33.0,0.907658905,
42:33.0,0.900250537,
42:33.0,0.899284229,
42:33.1,0.901538949,
42:33.1,0.897673714,
42:33.1,0.896707405,
42:33.1,0.891231656,
42:33.1,0.893808479,
42:33.1,0.906370493,
42:33.1,0.90379367,
42:33.1,0.900250537,
42:33.1,0.90830311,
42:33.1,0.898640023,
42:33.2,0.902183155,
42:33.2,0.892197964,
42:33.2,0.90057264,
42:33.2,0.89831792,
42:33.2,0.90604839,
42:33.2,0.899284229,
42:33.2,0.896063199,
42:33.2,0.898640023,
42:33.2,0.897029508,
42:33.2,0.893486376,
42:33.3,0.894130582,
42:33.3,0.897351611,
42:33.3,0.90057264,
42:33.3,0.905404184,
42:33.3,0.904115772,
42:33.3,0.895741097,
42:33.3,0.897351611,
42:33.3,0.898640023,
42:33.3,0.896707405,
42:33.3,0.901216846,
42:33.4,0.897673714,
42:33.4,0.897995817,
42:33.4,0.906370493,
42:33.4,0.89058745,
42:33.4,0.902505258,
42:33.4,0.893808479,
42:33.4,0.889299038,
42:33.4,0.901538949,
42:33.4,0.903149464,
42:33.4,0.90830311,
42:33.5,0.904759978,
42:33.5,0.896385302,
42:33.5,0.894774788,
42:33.5,0.89058745,
42:33.5,0.893164273,
42:33.5,0.905082081,
42:33.5,0.889621141,
42:33.5,0.899606332,
42:33.5,0.894774788,
42:33.5,0.896385302,
42:33.6,0.904115772,
42:33.6,0.895418994,
42:33.6,0.902183155,
42:33.6,0.899606332,
42:33.6,0.902505258,
42:33.6,0.899606332,
42:33.6,0.899606332,
42:33.6,0.895741097,
42:33.6,0.897673714,
42:33.6,0.908947316,
42:33.7,0.90057264,
42:33.7,0.907981007,
42:33.7,0.896385302,
42:33.7,0.899928435,
42:33.7,0.896063199,
42:33.7,0.895096891,
42:33.7,0.901538949,
42:33.7,0.89831792,
42:33.7,0.895418994,
42:33.7,0.896385302,
42:33.8,0.889621141,
42:33.8,0.89284217,
42:33.8,0.905726287,
42:33.8,0.891231656,
42:33.8,0.905082081,
42:33.8,0.897351611,
42:33.8,0.896063199,
42:33.8,0.902183155,
42:33.8,0.893486376,
42:33.8,0.90057264,
42:33.9,0.903149464,
42:33.9,0.896063199,
42:33.9,0.89831792,
42:33.9,0.893164273,
42:33.9,0.897351611,
42:33.9,0.89831792,
42:33.9,0.903471567,
42:33.9,0.894452685,
42:33.9,0.901538949,
42:33.9,0.903471567,
42:34.0,0.897673714,
42:34.0,0.902183155,
42:34.0,0.899606332,
42:34.0,0.900894743,
42:34.0,0.903149464,
42:34.0,0.902183155,
42:34.0,0.896063199,
42:34.0,0.890265347,
42:34.0,0.894774788,
42:34.0,0.89284217,
42:34.1,0.893486376,
42:34.1,0.899606332,
42:34.1,0.896063199,
42:34.1,0.899928435,
42:34.1,0.902827361,
42:34.1,0.901538949,
42:34.1,0.899928435,
42:34.1,0.899928435,
42:34.1,0.89831792,
42:34.1,0.899606332,
42:34.2,0.895418994,
42:34.2,0.894774788,
42:34.2,0.899928435,
42:34.2,0.904759978,
42:34.2,0.899606332,
42:34.2,0.903149464,
42:34.2,0.896707405,
42:34.2,0.891231656,
42:34.2,0.901538949,
42:34.2,0.893808479,
42:34.3,0.892197964,
42:34.3,0.901861052,
42:34.3,0.896063199,
42:34.3,0.902183155,
42:34.3,0.903149464,
42:34.3,0.904759978,
42:34.3,0.896707405,
42:34.3,0.90057264,
42:34.3,0.902183155,
42:34.3,0.897029508,
42:34.4,0.90057264,
42:34.4,0.909913625,
42:34.4,0.894452685,
42:34.4,0.899928435,
42:34.4,0.901216846,
42:34.4,0.904759978,
42:34.4,0.905726287,
42:34.4,0.90379367,
42:34.4,0.893808479,
42:34.4,0.896063199,
42:34.5,0.907658905,
42:34.5,0.897995817,
42:34.5,0.891875862,
42:34.5,0.893486376,
42:34.5,0.896707405,
42:34.5,0.904115772,
42:34.5,0.899928435,
42:34.5,0.898962126,
42:34.5,0.898962126,
42:34.5,0.894774788,
42:34.6,0.90057264,
42:34.6,0.893486376,
42:34.6,0.903471567,
42:34.6,0.902827361,
42:34.6,0.895096891,
42:34.6,0.901216846,
42:34.6,0.893486376,
42:34.6,0.893808479,
42:34.6,0.902505258,
42:34.6,0.897029508,
42:34.7,0.895096891,
42:34.7,0.899928435,
42:34.7,0.886400112,
42:34.7,0.891231656,
42:34.7,0.896063199,
42:34.7,0.896385302,
42:34.7,0.894774788,
42:34.7,0.899606332,
42:34.7,0.900250537,
42:34.7,0.897351611,
42:34.8,0.897029508,
42:34.8,0.904115772,
42:34.8,0.898640023,
42:34.8,0.905082081,
42:34.8,0.901538949,
42:34.8,0.896063199,
42:34.8,0.898962126,
42:34.8,0.895741097,
42:34.8,0.897995817,
42:34.8,0.903471567,
42:34.9,0.899606332,
42:34.9,0.900894743,
42:34.9,0.905082081,
42:34.9,0.897673714,
42:34.9,0.896707405,
42:34.9,0.898962126,
42:34.9,0.897029508,
42:34.9,0.90379367,
42:34.9,0.897995817,
42:34.9,0.893808479,
42:35.0,0.894774788,
42:35.0,0.897995817,
42:35.0,0.890909553,
42:35.0,0.891875862,
42:35.0,0.903471567,
42:35.0,0.902183155,
42:35.0,0.894452685,
42:35.0,0.89284217,
42:35.0,0.904437875,
42:35.0,0.89831792,
42:35.1,0.90379367,
42:35.1,0.891553759,
42:35.1,0.901216846,
42:35.1,0.897995817,
42:35.1,0.896707405,
42:35.1,0.898962126,
42:35.1,0.895418994,
42:35.1,0.897351611,
42:35.1,0.903471567,
42:35.1,0.893808479,
42:35.2,0.898640023,
