Time,Dev1/ai0,Average
53:14.6,0.00093919,
53:14.6,0.00093919,
53:14.6,0.001583395,
53:14.6,0.001905498,
53:14.6,0.002871807,
53:14.6,0.000294984,
53:14.6,0.002227601,
53:14.6,0.002227601,
53:14.6,0.001905498,
53:14.6,0.002549704,
53:14.7,0.001905498,
53:14.7,0.001905498,
53:14.7,0.001905498,
53:14.7,0.00093919,
53:14.7,0.001905498,
53:14.7,0.000617087,
53:14.7,0.002227601,
53:14.7,0.002227601,
53:14.7,0.000617087,
53:14.7,0.001905498,
53:14.8,0.001583395,
53:14.8,0.001261292,
53:14.8,0.001905498,
53:14.8,0.00093919,
53:14.8,0.001905498,
53:14.8,0.002227601,
53:14.8,0.000617087,
53:14.8,0.001261292,
53:14.8,0.001905498,
53:14.8,0.002549704,
53:14.9,0.001905498,
53:14.9,0.002227601,
53:14.9,0.001583395,
53:14.9,0.002227601,
53:14.9,0.001261292,
53:14.9,-2.71E-05,
53:14.9,0.001905498,
53:14.9,0.004160219,
53:14.9,0.001905498,
53:14.9,0.001583395,
53:15.0,0.00093919,
53:15.0,0.002227601,
53:15.0,0.001905498,
53:15.0,0.001261292,
53:15.0,0.002227601,
53:15.0,0.000617087,
53:15.0,0.002227601,
53:15.0,0.001261292,
53:15.0,0.001905498,
53:15.0,0.001583395,
53:15.1,0.001261292,
53:15.1,0.001905498,
53:15.1,0.001583395,
53:15.1,0.002227601,
53:15.1,0.002227601,
53:15.1,0.001905498,
53:15.1,0.001583395,
53:15.1,0.000617087,
53:15.1,0.000617087,
53:15.1,0.001583395,
53:15.2,0.001905498,
53:15.2,0.002227601,
53:15.2,0.000617087,
53:15.2,0.002549704,
53:15.2,0.00319391,
53:15.2,0.002227601,
53:15.2,0.002549704,
53:15.2,0.002871807,
53:15.2,0.001905498,
53:15.2,0.002871807,
53:15.3,0.00093919,
53:15.3,0.001905498,
53:15.3,0.001905498,
53:15.3,0.001905498,
53:15.3,0.001905498,
53:15.3,0.001583395,
53:15.3,0.001261292,
53:15.3,0.001583395,
53:15.3,0.001261292,
53:15.3,0.001583395,
53:15.4,0.003838116,
53:15.4,0.002227601,
53:15.4,0.001905498,
53:15.4,0.001261292,
53:15.4,0.001583395,
53:15.4,0.001261292,
53:15.4,0.002549704,
53:15.4,0.002871807,
53:15.4,0.001905498,
53:15.4,0.001905498,
53:15.5,0.002549704,
53:15.5,0.00093919,
53:15.5,0.001583395,
53:15.5,0.000617087,
53:15.5,0.00093919,
53:15.5,0.00319391,
53:15.5,0.002549704,
53:15.5,0.001905498,
53:15.5,0.001261292,
53:15.5,0.001261292,
53:15.6,0.002871807,
53:15.6,0.001905498,
53:15.6,0.002549704,
53:15.6,0.002549704,
53:15.6,0.002227601,
53:15.6,0.001261292,
53:15.6,0.001583395,
53:15.6,0.001583395,
53:15.6,0.001905498,
53:15.6,0.002227601,
53:15.7,0.000617087,
53:15.7,0.002227601,
53:15.7,0.00093919,
53:15.7,0.001905498,
53:15.7,0.002871807,
53:15.7,0.002227601,
53:15.7,0.001583395,
53:15.7,0.001905498,
53:15.7,0.001905498,
53:15.7,0.001583395,
53:15.8,0.002549704,
53:15.8,0.001583395,
53:15.8,0.00093919,
53:15.8,0.002549704,
53:15.8,0.001261292,
53:15.8,0.001905498,
53:15.8,0.00093919,
53:15.8,0.001583395,
53:15.8,0.000294984,
53:15.8,0.002549704,
53:15.9,0.001261292,
53:15.9,0.001905498,
53:15.9,0.002549704,
53:15.9,0.001905498,
53:15.9,0.001261292,
53:15.9,0.001583395,
53:15.9,0.001261292,
53:15.9,0.001905498,
53:15.9,0.001261292,
53:15.9,0.002227601,
53:16.0,0.00319391,
53:16.0,0.001583395,
53:16.0,0.001261292,
53:16.0,0.001261292,
53:16.0,0.001583395,
53:16.0,0.001583395,
53:16.0,0.001261292,
53:16.0,0.001261292,
53:16.0,0.001261292,
53:16.0,0.001261292,
53:16.1,0.001905498,
53:16.1,0.002227601,
53:16.1,0.001905498,
53:16.1,0.000617087,
53:16.1,0.001261292,
53:16.1,0.002871807,
53:16.1,0.001905498,
53:16.1,0.00093919,
53:16.1,0.001905498,
53:16.1,0.001583395,
53:16.2,0.001583395,
53:16.2,0.002549704,
53:16.2,0.001905498,
53:16.2,0.001583395,
53:16.2,0.003516013,
53:16.2,0.002227601,
53:16.2,0.001905498,
53:16.2,0.002227601,
53:16.2,0.001905498,
53:16.2,0.001905498,
53:16.3,0.001583395,
53:16.3,0.002227601,
53:16.3,0.001583395,
53:16.3,0.002549704,
53:16.3,0.002549704,
53:16.3,0.001583395,
53:16.3,0.002227601,
53:16.3,0.002227601,
53:16.3,0.001905498,
53:16.3,0.001905498,
53:16.4,0.001261292,
53:16.4,0.001261292,
53:16.4,0.001905498,
53:16.4,0.001905498,
53:16.4,0.001261292,
53:16.4,0.001261292,
53:16.4,0.001583395,
53:16.4,0.001905498,
53:16.4,0.002227601,
53:16.4,0.001261292,
53:16.5,0.00093919,
53:16.5,0.000294984,
53:16.5,0.00093919,
53:16.5,0.002227601,
53:16.5,0.001261292,
53:16.5,0.001905498,
53:16.5,0.002549704,
53:16.5,0.001905498,
53:16.5,0.000294984,
53:16.5,0.002227601,
53:16.6,0.002227601,
53:16.6,0.00093919,
53:16.6,0.002549704,
53:16.6,0.001261292,
53:16.6,0.001905498,
53:16.6,0.001261292,
53:16.6,0.001261292,
53:16.6,0.001261292,
53:16.6,0.001905498,
53:16.6,0.001583395,
53:16.7,0.001905498,
53:16.7,0.00093919,
53:16.7,0.001583395,
53:16.7,0.002871807,
53:16.7,0.002871807,
53:16.7,0.000294984,
53:16.7,0.002227601,
53:16.7,0.000617087,
53:16.7,0.002227601,
53:16.7,0.002549704,
53:16.8,0.002549704,
53:16.8,0.001905498,
53:16.8,0.001905498,
53:16.8,0.002549704,
53:16.8,0.001905498,
53:16.8,0.00093919,
53:16.8,0.002871807,
53:16.8,0.001261292,
53:16.8,0.002549704,
53:16.8,0.001583395,
53:16.9,0.001583395,
53:16.9,0.001583395,
53:16.9,0.002227601,
53:16.9,0.000617087,
53:16.9,0.002227601,
53:16.9,0.001583395,
53:16.9,0.002227601,
53:16.9,0.001905498,
53:16.9,0.001905498,
53:16.9,0.002227601,
53:17.0,0.001583395,
53:17.0,0.001905498,
53:17.0,0.001261292,
53:17.0,0.000294984,
53:17.0,0.002227601,
53:17.0,0.001583395,
53:17.0,0.001583395,
53:17.0,0.00319391,
53:17.0,0.002227601,
53:17.0,0.001261292,
53:17.1,0.001583395,
53:17.1,0.001583395,
53:17.1,0.002227601,
53:17.1,0.00093919,
53:17.1,0.001905498,
53:17.1,0.001583395,
53:17.1,0.001905498,
53:17.1,0.002549704,
53:17.1,0.000617087,
53:17.1,0.001261292,
53:17.2,0.002227601,
53:17.2,0.001905498,
53:17.2,0.001905498,
53:17.2,0.001261292,
53:17.2,0.002549704,
53:17.2,0.002227601,
53:17.2,0.001583395,
53:17.2,0.001905498,
53:17.2,0.002871807,
53:17.2,0.002227601,
53:17.3,0.001905498,
53:17.3,0.001261292,
53:17.3,0.001583395,
53:17.3,0.001583395,
53:17.3,0.001261292,
53:17.3,0.001905498,
53:17.3,0.001583395,
53:17.3,0.001583395,
53:17.3,0.00319391,
53:17.3,0.000617087,
53:17.4,0.001261292,
53:17.4,0.001583395,
53:17.4,0.002227601,
53:17.4,0.00093919,
53:17.4,0.001905498,
53:17.4,0.001583395,
53:17.4,0.001905498,
53:17.4,0.001905498,
53:17.4,0.001261292,
53:17.4,0.001583395,
53:17.5,0.000617087,
53:17.5,0.001583395,
53:17.5,0.002549704,
53:17.5,0.001583395,
53:17.5,0.001583395,
53:17.5,0.001905498,
53:17.5,0.002227601,
53:17.5,0.001583395,
53:17.5,0.001905498,
53:17.5,0.001583395,
53:17.6,0.001583395,
53:17.6,0.001261292,
53:17.6,0.001261292,
53:17.6,0.001905498,
53:17.6,0.001261292,
53:17.6,0.001905498,
53:17.6,0.002549704,
53:17.6,0.001905498,
53:17.6,0.001261292,
53:17.6,0.001905498,
53:17.7,0.001905498,
53:17.7,0.001583395,
53:17.7,0.002227601,
53:17.7,0.001583395,
53:17.7,0.000617087,
53:17.7,0.000617087,
53:17.7,0.001261292,
53:17.7,0.00093919,
53:17.7,0.00093919,
53:17.7,0.003838116,
53:17.8,0.002227601,
53:17.8,0.001905498,
53:17.8,0.001905498,
53:17.8,0.001905498,
53:17.8,0.002227601,
53:17.8,0.001583395,
53:17.8,0.001583395,
53:17.8,0.001583395,
53:17.8,0.002871807,
53:17.8,0.001583395,
53:17.9,0.001905498,
53:17.9,0.002549704,
53:17.9,0.001905498,
53:17.9,0.001583395,
53:17.9,0.002227601,
53:17.9,0.002227601,
53:17.9,0.002549704,
53:17.9,0.002871807,
53:17.9,0.00093919,
53:17.9,0.001905498,
53:18.0,0.002871807,
53:18.0,0.001583395,
53:18.0,0.002549704,
53:18.0,0.002549704,
53:18.0,0.002549704,
53:18.0,0.000617087,
53:18.0,0.002227601,
53:18.0,0.001583395,
53:18.0,0.001261292,
53:18.0,0.002549704,
53:18.1,0.00093919,
53:18.1,0.001905498,
53:18.1,0.002871807,
53:18.1,0.000617087,
53:18.1,0.004160219,
53:18.1,0.001261292,
53:18.1,0.000617087,
53:18.1,0.002549704,
53:18.1,0.00093919,
53:18.1,0.002227601,
53:18.2,0.002549704,
53:18.2,0.00093919,
53:18.2,0.001261292,
53:18.2,0.001583395,
53:18.2,0.00093919,
53:18.2,0.000617087,
53:18.2,0.001905498,
53:18.2,0.001583395,
53:18.2,0.001583395,
53:18.2,0.002549704,
53:18.3,0.001905498,
53:18.3,0.001261292,
53:18.3,0.001261292,
53:18.3,-2.71E-05,
53:18.3,0.002871807,
53:18.3,0.001583395,
53:18.3,0.001905498,
53:18.3,0.001583395,
53:18.3,0.002871807,
53:18.3,0.001583395,
53:18.4,0.00319391,
53:18.4,0.002549704,
53:18.4,0.00319391,
53:18.4,0.000617087,
53:18.4,0.002871807,
53:18.4,0.001905498,
53:18.4,0.004482322,
53:18.4,0.001583395,
53:18.4,0.001261292,
53:18.4,0.001583395,
53:18.5,0.00093919,
53:18.5,0.00319391,
53:18.5,0.001905498,
53:18.5,0.002227601,
53:18.5,0.001905498,
53:18.5,0.001583395,
53:18.5,0.00319391,
53:18.5,-0.001959737,
53:18.5,0.002549704,
53:18.5,-0.000993428,
53:18.6,0.003516013,
53:18.6,0.002227601,
53:18.6,0.001905498,
53:18.6,0.001905498,
53:18.6,0.001261292,
53:18.6,0.001583395,
53:18.6,0.001583395,
53:18.6,0.000294984,
53:18.6,0.001261292,
53:18.6,0.00093919,
53:18.7,0.001583395,
53:18.7,0.001905498,
53:18.7,0.002871807,
53:18.7,0.001261292,
53:18.7,0.002549704,
53:18.7,0.000617087,
53:18.7,0.00093919,
53:18.7,0.001905498,
53:18.7,0.001583395,
53:18.7,0.001905498,
