Time,Dev1/ai0,Average
03:55.2,0.019621159,0.018789863
03:55.2,0.019943262,
03:55.2,0.021231673,
03:55.2,0.022842188,
03:55.2,0.020265365,
03:55.2,0.017044335,
03:55.3,0.018332747,
03:55.3,0.017366438,
03:55.3,0.018976953,
03:55.3,0.018976953,
03:55.3,0.020265365,
03:55.3,0.020587468,
03:55.3,0.01865485,
03:55.3,0.027673732,
03:55.3,0.018332747,
03:55.3,0.01640013,
03:55.4,0.018332747,
03:55.4,0.01865485,
03:55.4,0.018010644,
03:55.4,0.018976953,
03:55.4,0.018976953,
03:55.4,0.018976953,
03:55.4,0.017366438,
03:55.4,0.019621159,
03:55.4,0.017688541,
03:55.4,0.020265365,
03:55.5,0.01865485,
03:55.5,0.017688541,
03:55.5,0.017688541,
03:55.5,0.018332747,
03:55.5,0.018976953,
03:55.5,0.01865485,
03:55.5,0.018976953,
03:55.5,0.018976953,
03:55.5,0.020265365,
03:55.5,0.020265365,
03:55.6,0.020265365,
03:55.6,0.019299056,
03:55.6,0.019621159,
03:55.6,0.018976953,
03:55.6,0.017688541,
03:55.6,0.018010644,
03:55.6,0.01865485,
03:55.6,0.019299056,
03:55.6,0.018010644,
03:55.6,0.019299056,
03:55.7,0.017688541,
03:55.7,0.019621159,
03:55.7,0.015755924,
03:55.7,0.019299056,
03:55.7,0.017688541,
03:55.7,0.017366438,
03:55.7,0.016722233,
03:55.7,0.01865485,
03:55.7,0.01865485,
03:55.7,0.018976953,
03:55.8,0.018332747,
03:55.8,0.018010644,
03:55.8,0.01865485,
03:55.8,0.019943262,
03:55.8,0.018976953,
03:55.8,0.020909571,
03:55.8,0.018332747,
03:55.8,0.017044335,
03:55.8,0.018332747,
03:55.8,0.01865485,
03:55.9,0.018010644,
03:55.9,0.01865485,
03:55.9,0.018332747,
03:55.9,0.017366438,
03:55.9,0.01865485,
03:55.9,0.018976953,
03:55.9,0.019943262,
03:55.9,0.019621159,
03:55.9,0.018976953,
03:55.9,0.019299056,
03:56.0,0.018010644,
03:56.0,0.018976953,
03:56.0,0.01865485,
03:56.0,0.018010644,
03:56.0,0.01865485,
03:56.0,0.018010644,
03:56.0,0.018976953,
03:56.0,0.018010644,
03:56.0,0.01865485,
03:56.0,0.01865485,
03:56.1,0.018976953,
03:56.1,0.019943262,
03:56.1,0.019299056,
03:56.1,0.01640013,
03:56.1,0.019943262,
03:56.1,0.018976953,
03:56.1,0.01640013,
03:56.1,0.017688541,
03:56.1,0.01865485,
03:56.1,0.018010644,
03:56.2,0.018332747,
03:56.2,0.018332747,
03:56.2,0.019299056,
03:56.2,0.01865485,
03:56.2,0.017688541,
03:56.2,0.017366438,
03:56.2,0.018976953,
03:56.2,0.018010644,
03:56.2,0.019621159,
03:56.2,0.020909571,
03:56.3,0.017044335,
03:56.3,0.019299056,
03:56.3,0.019299056,
03:56.3,0.019299056,
03:56.3,0.020265365,
03:56.3,0.020265365,
03:56.3,0.019621159,
03:56.3,0.019299056,
03:56.3,0.019299056,
03:56.3,0.01865485,
03:56.4,0.021553776,
03:56.4,0.018976953,
03:56.4,0.01865485,
03:56.4,0.018010644,
03:56.4,0.01865485,
03:56.4,0.018976953,
03:56.4,0.019621159,
03:56.4,0.01865485,
03:56.4,0.019621159,
03:56.4,0.01865485,
03:56.5,0.019299056,
03:56.5,0.018332747,
03:56.5,0.019299056,
03:56.5,0.018976953,
03:56.5,0.019943262,
03:56.5,0.017688541,
03:56.5,0.018332747,
03:56.5,0.018976953,
03:56.5,0.01865485,
03:56.5,0.019943262,
03:56.6,0.017688541,
03:56.6,0.022520085,
03:56.6,0.019943262,
03:56.6,0.018010644,
03:56.6,0.019299056,
03:56.6,0.017044335,
03:56.6,0.020587468,
03:56.6,0.017688541,
03:56.6,0.018332747,
03:56.6,0.018976953,
03:56.7,0.018332747,
03:56.7,0.014789615,
03:56.7,0.016722233,
03:56.7,0.018010644,
03:56.7,0.019621159,
03:56.7,0.0131791,
03:56.7,0.014145409,
03:56.7,0.020587468,
03:56.7,0.019621159,
03:56.7,0.01865485,
03:56.8,0.01865485,
03:56.8,0.018976953,
03:56.8,0.018976953,
03:56.8,0.018976953,
03:56.8,0.017366438,
03:56.8,0.018010644,
03:56.8,0.017366438,
03:56.8,0.018010644,
03:56.8,0.019299056,
03:56.8,0.018332747,
03:56.9,0.017044335,
03:56.9,0.019621159,
03:56.9,0.024774806,
03:56.9,0.017366438,
03:56.9,0.018976953,
03:56.9,0.019299056,
03:56.9,0.017688541,
03:56.9,0.019943262,
03:56.9,0.019943262,
03:56.9,0.018332747,
03:57.0,0.017688541,
03:57.0,0.018976953,
03:57.0,0.019621159,
03:57.0,0.023808497,
03:57.0,0.021553776,
03:57.0,0.022197982,
03:57.0,0.023486394,
03:57.0,0.0241306,
03:57.0,0.020265365,
03:57.0,0.017044335,
03:57.1,0.019621159,
03:57.1,0.018332747,
03:57.1,0.018010644,
03:57.1,0.020265365,
03:57.1,0.018976953,
03:57.1,0.019299056,
03:57.1,0.018010644,
03:57.1,0.019299056,
03:57.1,0.017366438,
03:57.1,0.018332747,
03:57.2,0.023808497,
03:57.2,0.018010644,
03:57.2,0.017688541,
03:57.2,0.018010644,
03:57.2,0.01865485,
03:57.2,0.018976953,
03:57.2,0.018332747,
03:57.2,0.01865485,
03:57.2,0.020265365,
03:57.2,0.019299056,
03:57.3,0.01865485,
03:57.3,0.01865485,
03:57.3,0.017688541,
03:57.3,0.018332747,
03:57.3,0.017366438,
03:57.3,0.019943262,
03:57.3,0.016078027,
03:57.3,0.018332747,
03:57.3,0.020909571,
03:57.3,0.01865485,
03:57.4,0.018976953,
03:57.4,0.019299056,
03:57.4,0.015111718,
03:57.4,0.019299056,
03:57.4,0.01865485,
03:57.4,0.018010644,
03:57.4,0.017044335,
03:57.4,0.01865485,
03:57.4,0.021231673,
03:57.4,0.015433821,
03:57.5,0.016722233,
03:57.5,0.012856998,
03:57.5,0.016078027,
03:57.5,0.018010644,
03:57.5,0.019621159,
03:57.5,0.018976953,
03:57.5,0.018976953,
03:57.5,0.018332747,
03:57.5,0.01865485,
03:57.5,0.01865485,
03:57.6,0.018976953,
03:57.6,0.018010644,
03:57.6,0.018976953,
03:57.6,0.018010644,
03:57.6,0.018010644,
03:57.6,0.020265365,
03:57.6,0.018010644,
03:57.6,0.019299056,
03:57.6,0.019943262,
03:57.6,0.020587468,
03:57.7,0.020265365,
03:57.7,0.018976953,
03:57.7,0.021553776,
03:57.7,0.01865485,
03:57.7,0.018976953,
03:57.7,0.01865485,
03:57.7,0.019621159,
03:57.7,0.01865485,
03:57.7,0.018010644,
03:57.7,0.020587468,
03:57.8,0.017688541,
03:57.8,0.017044335,
03:57.8,0.019299056,
03:57.8,0.019943262,
03:57.8,0.018976953,
03:57.8,0.019943262,
03:57.8,0.017044335,
03:57.8,0.019621159,
03:57.8,0.019621159,
03:57.8,0.019299056,
03:57.9,0.019621159,
03:57.9,0.018010644,
03:57.9,0.018332747,
03:57.9,0.015755924,
03:57.9,0.01865485,
03:57.9,0.019299056,
03:57.9,0.016722233,
03:57.9,0.020909571,
03:57.9,0.017044335,
03:57.9,0.019299056,
03:58.0,0.01865485,
03:58.0,0.019299056,
03:58.0,0.018976953,
03:58.0,0.015433821,
03:58.0,0.019943262,
03:58.0,0.018010644,
03:58.0,0.01865485,
03:58.0,0.016722233,
03:58.0,0.018976953,
03:58.0,0.017688541,
03:58.1,0.018332747,
03:58.1,0.020265365,
03:58.1,0.017688541,
03:58.1,0.018332747,
03:58.1,0.01865485,
03:58.1,0.019943262,
03:58.1,0.018332747,
03:58.1,0.019943262,
03:58.1,0.019943262,
03:58.1,0.020265365,
03:58.2,0.020587468,
03:58.2,0.018010644,
03:58.2,0.018976953,
03:58.2,0.019299056,
03:58.2,0.020587468,
03:58.2,0.01865485,
03:58.2,0.021231673,
03:58.2,0.019621159,
03:58.2,0.019943262,
03:58.2,0.020587468,
03:58.3,0.019299056,
03:58.3,0.017366438,
03:58.3,0.018010644,
03:58.3,0.019943262,
03:58.3,0.017366438,
03:58.3,0.01865485,
03:58.3,0.018976953,
03:58.3,0.017688541,
03:58.3,0.020909571,
03:58.3,0.021231673,
03:58.4,0.01865485,
03:58.4,0.017366438,
03:58.4,0.019621159,
03:58.4,0.018010644,
03:58.4,0.019299056,
03:58.4,0.01865485,
03:58.4,0.019621159,
03:58.4,0.017688541,
03:58.4,0.016722233,
03:58.4,0.019299056,
03:58.5,0.017366438,
03:58.5,0.019621159,
03:58.5,0.018332747,
03:58.5,0.017688541,
03:58.5,0.018332747,
03:58.5,0.018976953,
03:58.5,0.018976953,
03:58.5,0.018976953,
03:58.5,0.018010644,
03:58.5,0.018010644,
03:58.6,0.020587468,
03:58.6,0.01865485,
03:58.6,0.019299056,
03:58.6,0.019299056,
03:58.6,0.018332747,
03:58.6,0.019299056,
03:58.6,0.01865485,
03:58.6,0.019943262,
03:58.6,0.018332747,
03:58.6,0.01865485,
03:58.7,0.017044335,
03:58.7,0.018010644,
03:58.7,0.017688541,
03:58.7,0.01640013,
03:58.7,0.018976953,
03:58.7,0.018332747,
03:58.7,0.018976953,
03:58.7,0.019943262,
03:58.7,0.018332747,
03:58.7,0.019621159,
03:58.8,0.018010644,
03:58.8,0.01865485,
03:58.8,0.017688541,
03:58.8,0.019943262,
03:58.8,0.01865485,
03:58.8,0.019943262,
03:58.8,0.018010644,
03:58.8,0.01865485,
03:58.8,0.019299056,
03:58.8,0.018976953,
03:58.9,0.018010644,
03:58.9,0.019621159,
03:58.9,0.019943262,
03:58.9,0.01865485,
03:58.9,0.018976953,
03:58.9,0.019299056,
03:58.9,0.019621159,
03:58.9,0.018976953,
03:58.9,0.019621159,
03:58.9,0.018332747,
03:59.0,0.016722233,
03:59.0,0.017044335,
03:59.0,0.018332747,
03:59.0,0.019299056,
03:59.0,0.017366438,
03:59.0,0.015755924,
03:59.0,0.019299056,
03:59.0,0.019299056,
03:59.0,0.01865485,
03:59.0,0.01865485,
03:59.1,0.019299056,
03:59.1,0.01865485,
03:59.1,0.01865485,
03:59.1,0.019299056,
03:59.1,0.019621159,
03:59.1,0.018332747,
03:59.1,0.01865485,
03:59.1,0.017688541,
03:59.1,0.019621159,
03:59.1,0.018976953,
03:59.2,0.018976953,
03:59.2,0.018976953,
03:59.2,0.01865485,
03:59.2,0.019299056,
03:59.2,0.01865485,
03:59.2,0.019621159,
03:59.2,0.019621159,
03:59.2,0.018976953,
03:59.2,0.018010644,
03:59.2,0.01865485,
03:59.3,0.019299056,
03:59.3,0.018976953,
03:59.3,0.018332747,
03:59.3,0.01865485,
03:59.3,0.018332747,
03:59.3,0.018010644,
03:59.3,0.018332747,
03:59.3,0.018010644,
03:59.3,0.01865485,
03:59.3,0.017688541,
03:59.4,0.019621159,
03:59.4,0.01865485,
03:59.4,0.01865485,
03:59.4,0.016722233,
03:59.4,0.019299056,
03:59.4,0.019621159,
03:59.4,0.017688541,
03:59.4,0.019621159,
03:59.4,0.01865485,
03:59.4,0.016722233,
03:59.5,0.019299056,
03:59.5,0.018010644,
03:59.5,0.017366438,
03:59.5,0.016722233,
03:59.5,0.018976953,
03:59.5,0.020265365,
03:59.5,0.018976953,
03:59.5,0.018332747,
03:59.5,0.018332747,
03:59.5,0.018332747,
03:59.6,0.019621159,
03:59.6,0.018010644,
03:59.6,0.017688541,
03:59.6,0.019299056,
03:59.6,0.018332747,
03:59.6,0.018332747,
03:59.6,0.01865485,
03:59.6,0.018332747,
03:59.6,0.018976953,
03:59.6,0.019299056,
03:59.7,0.018332747,
03:59.7,0.019299056,
03:59.7,0.017688541,
03:59.7,0.017688541,
03:59.7,0.017366438,
03:59.7,0.019621159,
03:59.7,0.018010644,
03:59.7,0.019943262,
03:59.7,0.018332747,
03:59.7,0.017366438,
03:59.8,0.019943262,
03:59.8,0.019299056,
03:59.8,0.018332747,
03:59.8,0.019299056,
03:59.8,0.019621159,
03:59.8,0.018332747,
03:59.8,0.017366438,
03:59.8,0.019299056,
03:59.8,0.018010644,
03:59.8,0.017688541,
03:59.9,0.017044335,
03:59.9,0.01865485,
03:59.9,0.020265365,
03:59.9,0.020587468,
03:59.9,0.019621159,
03:59.9,0.01865485,
03:59.9,0.01865485,
03:59.9,0.018976953,
03:59.9,0.019621159,
03:59.9,0.019299056,
04:00.0,0.017688541,
04:00.0,0.019621159,
04:00.0,0.01865485,
04:00.0,0.017044335,
04:00.0,0.018010644,
04:00.0,0.019299056,
04:00.0,0.020909571,
04:00.0,0.019299056,
04:00.0,0.01865485,
04:00.0,0.019621159,
04:00.1,0.01865485,
04:00.1,0.019943262,
04:00.1,0.018332747,
04:00.1,0.01865485,
04:00.1,0.019299056,
04:00.1,0.019299056,
04:00.1,0.019299056,
04:00.1,0.021231673,
04:00.1,0.018332747,
04:00.1,0.01865485,
04:00.2,0.018976953,
04:00.2,0.019943262,
04:00.2,0.017366438,
04:00.2,0.020909571,
