Time,Dev1/ai0,Average
51:42.4,1.682960629,
51:42.4,1.686181658,
51:42.4,1.685859555,
51:42.4,1.684571143,
51:42.4,1.674585953,
51:42.4,1.681028011,
51:42.5,1.671042821,
51:42.5,1.67200913,
51:42.5,1.673619644,
51:42.5,1.671364924,
51:42.5,1.68972479,
51:42.5,1.675552262,
51:42.5,1.683604835,
51:42.5,1.685537452,
51:42.5,1.678773291,
51:42.5,1.670076512,
51:42.6,1.675874365,
51:42.6,1.681672217,
51:42.6,1.677806982,
51:42.6,1.674585953,
51:42.6,1.683926938,
51:42.6,1.682960629,
51:42.6,1.680705908,
51:42.6,1.667177586,
51:42.6,1.679417497,
51:42.6,1.693590025,
51:42.7,1.681028011,
51:42.7,1.678129085,
51:42.7,1.683926938,
51:42.7,1.684571143,
51:42.7,1.688114276,
51:42.7,1.680061703,
51:42.7,1.6797396,
51:42.7,1.662668145,
51:42.7,1.67426385,
51:42.7,1.671687027,
51:42.8,1.6797396,
51:42.8,1.685215349,
51:42.8,1.673619644,
51:42.8,1.674908056,
51:42.8,1.679417497,
51:42.8,1.683604835,
51:42.8,1.676518571,
51:42.8,1.695522643,
51:42.8,1.683604835,
51:42.8,1.673619644,
51:42.9,1.672653335,
51:42.9,1.682316423,
51:42.9,1.680061703,
51:42.9,1.674908056,
51:42.9,1.6797396,
51:42.9,1.670720718,
51:42.9,1.680383806,
51:42.9,1.677484879,
51:42.9,1.683926938,
51:42.9,1.67426385,
51:43.0,1.688436378,
51:43.0,1.669432306,
51:43.0,1.676840673,
51:43.0,1.680061703,
51:43.0,1.681350114,
51:43.0,1.669432306,
51:43.0,1.688436378,
51:43.0,1.682638526,
51:43.0,1.684893246,
51:43.0,1.676840673,
51:43.1,1.675552262,
51:43.1,1.686181658,
51:43.1,1.678451188,
51:43.1,1.676518571,
51:43.1,1.680061703,
51:43.1,1.683926938,
51:43.1,1.68199432,
51:43.1,1.681028011,
51:43.1,1.682960629,
51:43.1,1.68972479,
51:43.2,1.67426385,
51:43.2,1.689080584,
51:43.2,1.686503761,
51:43.2,1.677484879,
51:43.2,1.676196468,
51:43.2,1.671042821,
51:43.2,1.684249041,
51:43.2,1.681672217,
51:43.2,1.680705908,
51:43.2,1.685859555,
51:43.3,1.677484879,
51:43.3,1.680061703,
51:43.3,1.686181658,
51:43.3,1.675552262,
51:43.3,1.681672217,
51:43.3,1.684893246,
51:43.3,1.677806982,
51:43.3,1.690046893,
51:43.3,1.679417497,
51:43.3,1.684249041,
51:43.4,1.682316423,
51:43.4,1.680383806,
51:43.4,1.684571143,
51:43.4,1.688758481,
51:43.4,1.684249041,
51:43.4,1.691013202,
51:43.4,1.685537452,
51:43.4,1.687147967,
51:43.4,1.686503761,
51:43.4,1.678451188,
51:43.5,1.683282732,
51:43.5,1.683282732,
51:43.5,1.688758481,
51:43.5,1.692945819,
51:43.5,1.692945819,
51:43.5,1.691335305,
51:43.5,1.684893246,
51:43.5,1.673297541,
51:43.5,1.680705908,
51:43.5,1.680705908,
51:43.6,1.685859555,
