Time,Dev1/ai0,Average
14:04.4,0.002871807,0.001805646
14:04.4,0.002549704,
14:04.4,0.001905498,
14:04.4,0.000617087,
14:04.4,0.002227601,
14:04.4,0.001905498,
14:04.4,0.001905498,
14:04.4,0.002549704,
14:04.4,0.001583395,
14:04.5,-0.000671325,
14:04.5,0.001905498,
14:04.5,0.002227601,
14:04.5,0.002549704,
14:04.5,0.001583395,
14:04.5,0.001583395,
14:04.5,0.005770733,
14:04.5,0.001583395,
14:04.5,0.001583395,
14:04.5,0.001583395,
14:04.6,0.001583395,
14:04.6,0.001905498,
14:04.6,0.001261292,
14:04.6,0.001583395,
14:04.6,0.001261292,
14:04.6,0.001905498,
14:04.6,0.002227601,
14:04.6,0.002227601,
14:04.6,0.003516013,
14:04.6,0.00319391,
14:04.7,0.001905498,
14:04.7,0.000294984,
14:04.7,0.001583395,
14:04.7,0.001261292,
14:04.7,0.001583395,
14:04.7,0.001583395,
14:04.7,0.001905498,
14:04.7,0.001261292,
14:04.7,0.001261292,
14:04.7,0.001905498,
14:04.8,0.001905498,
14:04.8,0.001905498,
14:04.8,0.001261292,
14:04.8,0.001905498,
14:04.8,0.001261292,
14:04.8,0.001905498,
14:04.8,-2.71E-05,
14:04.8,0.00093919,
14:04.8,0.002871807,
14:04.8,0.001583395,
14:04.9,0.001261292,
14:04.9,0.001583395,
14:04.9,0.002227601,
14:04.9,0.001905498,
14:04.9,0.00093919,
14:04.9,0.001905498,
14:04.9,0.001583395,
14:04.9,0.001905498,
14:04.9,0.001261292,
14:04.9,0.002227601,
14:05.0,0.002227601,
14:05.0,0.001261292,
14:05.0,0.00319391,
14:05.0,-0.001637634,
14:05.0,0.001905498,
14:05.0,0.002227601,
14:05.0,0.001261292,
14:05.0,0.001905498,
14:05.0,0.00093919,
14:05.0,0.002227601,
14:05.1,0.002549704,
14:05.1,0.001583395,
14:05.1,0.001583395,
14:05.1,0.001261292,
14:05.1,0.001905498,
14:05.1,0.002227601,
14:05.1,0.001583395,
14:05.1,0.00319391,
14:05.1,0.002871807,
14:05.1,0.001261292,
14:05.2,0.002871807,
14:05.2,0.002227601,
14:05.2,0.001905498,
14:05.2,0.001905498,
14:05.2,0.001583395,
14:05.2,0.001583395,
14:05.2,0.002227601,
14:05.2,0.001905498,
14:05.2,0.001905498,
14:05.2,0.002549704,
14:05.3,0.002227601,
14:05.3,0.00319391,
14:05.3,0.00093919,
14:05.3,0.00093919,
14:05.3,0.002227601,
14:05.3,0.001261292,
14:05.3,0.001905498,
14:05.3,0.002549704,
14:05.3,0.001905498,
14:05.3,0.000294984,
14:05.4,0.002227601,
14:05.4,0.000294984,
14:05.4,0.002227601,
14:05.4,0.001261292,
14:05.4,0.002227601,
14:05.4,0.001583395,
14:05.4,0.002227601,
14:05.4,0.00093919,
14:05.4,0.00319391,
14:05.4,0.000617087,
14:05.5,0.00093919,
14:05.5,0.001583395,
14:05.5,0.002549704,
14:05.5,0.001905498,
14:05.5,0.000294984,
14:05.5,0.002549704,
14:05.5,0.001905498,
14:05.5,0.002549704,
14:05.5,0.000617087,
14:05.5,0.001905498,
14:05.6,0.001905498,
14:05.6,0.002871807,
14:05.6,0.002549704,
14:05.6,0.001905498,
