Time,Dev1/ai0,Average
37:41.5,0.001583395,
37:41.5,0.001583395,
37:41.5,0.001905498,
37:41.5,0.002227601,
37:41.5,0.001583395,
37:41.5,0.001905498,
37:41.6,0.001261292,
37:41.6,0.00093919,
37:41.6,0.001905498,
37:41.6,0.001261292,
37:41.6,0.001905498,
37:41.6,0.001261292,
37:41.6,0.002227601,
37:41.6,0.002227601,
37:41.6,0.001583395,
37:41.6,0.001905498,
37:41.7,0.001905498,
37:41.7,0.002549704,
37:41.7,0.001261292,
37:41.7,0.001261292,
37:41.7,0.000294984,
37:41.7,0.00093919,
37:41.7,0.001583395,
37:41.7,0.001261292,
37:41.7,0.002227601,
37:41.7,0.001905498,
37:41.8,0.00093919,
37:41.8,0.001905498,
37:41.8,0.00319391,
37:41.8,0.001905498,
37:41.8,-2.71E-05,
37:41.8,0.00319391,
37:41.8,0.001583395,
37:41.8,0.002871807,
37:41.8,0.001905498,
37:41.8,0.001583395,
37:41.9,0.001583395,
37:41.9,0.001583395,
37:41.9,0.00093919,
37:41.9,0.001905498,
37:41.9,0.001583395,
37:41.9,-0.000671325,
37:41.9,0.000294984,
37:41.9,0.00093919,
37:41.9,0.002227601,
37:41.9,0.002549704,
37:42.0,0.000617087,
37:42.0,0.001261292,
37:42.0,0.001583395,
37:42.0,0.001905498,
37:42.0,0.002227601,
37:42.0,0.001261292,
37:42.0,0.002227601,
37:42.0,0.00319391,
37:42.0,0.00093919,
37:42.0,0.001905498,
37:42.1,0.001583395,
37:42.1,0.001905498,
37:42.1,0.001905498,
37:42.1,0.001905498,
37:42.1,0.002871807,
37:42.1,0.001583395,
37:42.1,0.002227601,
37:42.1,0.002549704,
37:42.1,0.002549704,
37:42.1,0.001261292,
37:42.2,0.001905498,
37:42.2,0.002227601,
37:42.2,0.001905498,
37:42.2,0.001905498,
37:42.2,0.001905498,
37:42.2,0.000617087,
37:42.2,0.001905498,
37:42.2,0.001583395,
37:42.2,-0.000993428,
37:42.2,0.002549704,
37:42.3,0.002549704,
37:42.3,0.000617087,
37:42.3,0.001583395,
37:42.3,0.002227601,
37:42.3,0.001261292,
37:42.3,0.002549704,
37:42.3,0.001905498,
37:42.3,0.001261292,
37:42.3,0.00093919,
37:42.3,0.001261292,
37:42.4,0.001583395,
37:42.4,0.003838116,
37:42.4,0.001905498,
37:42.4,0.000617087,
37:42.4,0.000617087,
37:42.4,0.001261292,
37:42.4,0.002227601,
37:42.4,0.002227601,
37:42.4,0.001905498,
37:42.4,-2.71E-05,
37:42.5,0.001261292,
37:42.5,0.001905498,
37:42.5,0.001583395,
37:42.5,0.002549704,
37:42.5,0.001905498,
37:42.5,0.001583395,
37:42.5,0.001905498,
37:42.5,0.002227601,
37:42.5,0.001583395,
37:42.5,0.001905498,
37:42.6,0.002549704,
37:42.6,0.001583395,
37:42.6,-0.003248148,
37:42.6,0.003516013,
37:42.6,0.002549704,
37:42.6,0.002549704,
37:42.6,0.002227601,
37:42.6,0.001905498,
37:42.6,0.001905498,
37:42.6,0.001583395,
37:42.7,0.00093919,
37:42.7,0.002227601,
37:42.7,0.001583395,
37:42.7,-0.00228184,
37:42.7,0.002549704,
37:42.7,0.001905498,
37:42.7,0.000617087,
37:42.7,0.001905498,
37:42.7,0.002549704,
37:42.7,0.001583395,
37:42.8,0.002549704,
37:42.8,0.001261292,
37:42.8,0.002871807,
37:42.8,0.001261292,
37:42.8,0.001905498,
37:42.8,0.001583395,
37:42.8,0.001261292,
37:42.8,0.001583395,
37:42.8,0.002227601,
37:42.8,0.001261292,
37:42.9,0.003838116,
37:42.9,0.002227601,
37:42.9,0.00093919,
37:42.9,0.003516013,
37:42.9,0.001583395,
37:42.9,0.001261292,
37:42.9,0.001905498,
37:42.9,0.002871807,
37:42.9,0.001261292,
37:42.9,0.001905498,
37:43.0,0.001583395,
37:43.0,0.00319391,
37:43.0,0.002227601,
37:43.0,-0.006469178,
37:43.0,0.00544863,
37:43.0,0.000617087,
37:43.0,0.002227601,
37:43.0,0.001905498,
37:43.0,0.002549704,
37:43.0,0.001261292,
37:43.1,0.000617087,
37:43.1,0.001583395,
37:43.1,0.001583395,
37:43.1,0.001583395,
37:43.1,0.002227601,
37:43.1,0.001583395,
37:43.1,0.003516013,
37:43.1,0.004804425,
37:43.1,-0.00453656,
37:43.1,0.001905498,
37:43.2,0.000294984,
37:43.2,0.000617087,
37:43.2,0.000294984,
37:43.2,0.001905498,
37:43.2,0.001261292,
37:43.2,0.001261292,
37:43.2,0.002227601,
37:43.2,0.000617087,
37:43.2,0.001905498,
37:43.2,0.000294984,
37:43.3,0.002871807,
37:43.3,0.000294984,
37:43.3,-2.71E-05,
37:43.3,-0.000671325,
37:43.3,0.00093919,
37:43.3,0.001261292,
37:43.3,0.000617087,
37:43.3,0.00093919,
37:43.3,0.003838116,
37:43.3,0.002549704,
37:43.4,0.00319391,
37:43.4,0.002227601,
37:43.4,0.001583395,
37:43.4,0.001261292,
37:43.4,0.001905498,
37:43.4,0.00093919,
37:43.4,0.001905498,
37:43.4,0.001261292,
37:43.4,0.003838116,
37:43.4,-0.00228184,
37:43.5,0.005126528,
37:43.5,0.001261292,
37:43.5,0.006414939,
37:43.5,0.000617087,
37:43.5,0.001261292,
37:43.5,0.00319391,
37:43.5,0.00093919,
37:43.5,0.000617087,
37:43.5,0.002227601,
37:43.5,0.000294984,
37:43.6,0.001583395,
37:43.6,0.002871807,
37:43.6,-0.00228184,
37:43.6,-2.71E-05,
37:43.6,0.002227601,
37:43.6,0.001261292,
37:43.6,0.004160219,
37:43.6,-2.71E-05,
37:43.6,0.00093919,
37:43.6,0.001905498,
37:43.7,0.003516013,
37:43.7,0.002549704,
37:43.7,0.002227601,
37:43.7,0.001583395,
37:43.7,0.000617087,
37:43.7,0.001905498,
37:43.7,0.001905498,
37:43.7,0.00093919,
37:43.7,0.004482322,
37:43.7,0.002871807,
37:43.8,0.000617087,
37:43.8,0.002227601,
37:43.8,0.002871807,
37:43.8,-2.71E-05,
37:43.8,0.003516013,
37:43.8,0.002227601,
37:43.8,0.001261292,
37:43.8,0.001583395,
37:43.8,0.000617087,
37:43.8,0.002227601,
37:43.9,0.002549704,
37:43.9,0.001905498,
37:43.9,0.001583395,
37:43.9,0.00093919,
37:43.9,0.000617087,
37:43.9,0.004482322,
37:43.9,0.000617087,
37:43.9,0.00093919,
37:43.9,0.00544863,
37:43.9,0.000294984,
