Time,Dev1/ai0,Average
33:06.2,0.412264616,
33:06.3,0.413230925,
33:06.3,0.410654102,
33:06.3,0.408077278,
33:06.3,0.408077278,
33:06.3,0.408077278,
33:06.3,0.41484144,
33:06.3,0.402923632,
33:06.3,0.411298307,
33:06.3,0.411942513,
33:06.3,0.404534146,
33:06.4,0.410654102,
33:06.4,0.411298307,
33:06.4,0.411942513,
33:06.4,0.410654102,
33:06.4,0.409687793,
33:06.4,0.413230925,
33:06.4,0.409687793,
33:06.4,0.410009896,
33:06.4,0.41162041,
33:06.4,0.408077278,
33:06.5,0.409043587,
33:06.5,0.405500455,
33:06.5,0.40711097,
33:06.5,0.410331999,
33:06.5,0.404212043,
33:06.5,0.405822558,
33:06.5,0.410009896,
33:06.5,0.411298307,
33:06.5,0.410976205,
33:06.5,0.410331999,
33:06.6,0.411298307,
33:06.6,0.405500455,
33:06.6,0.411942513,
33:06.6,0.41162041,
33:06.6,0.410654102,
33:06.6,0.410331999,
33:06.6,0.412264616,
33:06.6,0.411942513,
33:06.6,0.413230925,
33:06.6,0.410654102,
33:06.7,0.413553028,
33:06.7,0.406788867,
33:06.7,0.411298307,
33:06.7,0.40711097,
33:06.7,0.406144661,
33:06.7,0.411942513,
33:06.7,0.412586719,
33:06.7,0.410976205,
33:06.7,0.411298307,
33:06.7,0.407755175,
33:06.8,0.40936569,
33:06.8,0.409687793,
33:06.8,0.410654102,
33:06.8,0.412908822,
33:06.8,0.412264616,
33:06.8,0.41162041,
33:06.8,0.413553028,
33:06.8,0.410976205,
33:06.8,0.409043587,
33:06.8,0.420317189,
33:06.9,0.414519337,
33:06.9,0.407755175,
33:06.9,0.407755175,
33:06.9,0.412586719,
33:06.9,0.41162041,
33:06.9,0.412586719,
33:06.9,0.409043587,
33:06.9,0.409043587,
33:06.9,0.410009896,
33:06.9,0.410976205,
33:07.0,0.416774057,
33:07.0,0.414197234,
33:07.0,0.40936569,
33:07.0,0.408399381,
33:07.0,0.412908822,
33:07.0,0.408399381,
33:07.0,0.408721484,
33:07.0,0.415485645,
33:07.0,0.410009896,
33:07.0,0.412586719,
33:07.1,0.413875131,
33:07.1,0.413553028,
33:07.1,0.406788867,
33:07.1,0.408721484,
33:07.1,0.409687793,
33:07.1,0.414519337,
33:07.1,0.414519337,
33:07.1,0.411942513,
33:07.1,0.40936569,
33:07.1,0.404856249,
33:07.2,0.415807748,
33:07.2,0.41162041,
33:07.2,0.409043587,
33:07.2,0.411942513,
33:07.2,0.406788867,
33:07.2,0.41162041,
33:07.2,0.41162041,
33:07.2,0.410009896,
33:07.2,0.413553028,
33:07.2,0.416451954,
33:07.3,0.408721484,
33:07.3,0.412586719,
33:07.3,0.412908822,
33:07.3,0.408077278,
33:07.3,0.409687793,
33:07.3,0.412264616,
33:07.3,0.413553028,
33:07.3,0.412264616,
33:07.3,0.410654102,
33:07.3,0.410331999,
33:07.4,0.408399381,
33:07.4,0.410976205,
33:07.4,0.410976205,
33:07.4,0.41162041,
33:07.4,0.40936569,
33:07.4,0.410009896,
33:07.4,0.407755175,
33:07.4,0.410331999,
33:07.4,0.407433072,
33:07.4,0.413875131,
33:07.5,0.413553028,
33:07.5,0.409687793,
33:07.5,0.407755175,
33:07.5,0.410976205,
33:07.5,0.417740366,
33:07.5,0.408077278,
33:07.5,0.410331999,
33:07.5,0.410654102,
33:07.5,0.41484144,
33:07.5,0.409043587,
33:07.6,0.412264616,
33:07.6,0.414197234,
33:07.6,0.405822558,
33:07.6,0.408399381,
33:07.6,0.415485645,
33:07.6,0.40936569,
33:07.6,0.408399381,
33:07.6,0.410976205,
33:07.6,0.411298307,
33:07.6,0.413553028,
33:07.7,0.411942513,
33:07.7,0.411942513,
33:07.7,0.410654102,
33:07.7,0.41162041,
33:07.7,0.405178352,
33:07.7,0.414197234,
33:07.7,0.412586719,
33:07.7,0.40936569,
33:07.7,0.406144661,
33:07.7,0.412586719,
33:07.8,0.40936569,
33:07.8,0.41162041,
33:07.8,0.407433072,
33:07.8,0.412264616,
33:07.8,0.410976205,
33:07.8,0.413230925,
33:07.8,0.402601529,
33:07.8,0.410331999,
33:07.8,0.409043587,
33:07.8,0.40711097,
33:07.9,0.410331999,
33:07.9,0.410331999,
33:07.9,0.410009896,
33:07.9,0.408077278,
33:07.9,0.413875131,
33:07.9,0.413230925,
33:07.9,0.404856249,
33:07.9,0.40711097,
33:07.9,0.412908822,
33:07.9,0.408399381,
33:08.0,0.407755175,
33:08.0,0.415485645,
33:08.0,0.413875131,
33:08.0,0.409687793,
33:08.0,0.408399381,
33:08.0,0.412908822,
33:08.0,0.410331999,
33:08.0,0.408399381,
33:08.0,0.413553028,
33:08.0,0.406466764,
33:08.1,0.410654102,
33:08.1,0.409043587,
33:08.1,0.410009896,
33:08.1,0.41162041,
33:08.1,0.412264616,
33:08.1,0.41162041,
33:08.1,0.412264616,
33:08.1,0.413230925,
33:08.1,0.407755175,
33:08.1,0.411942513,
33:08.2,0.410009896,
33:08.2,0.410009896,
33:08.2,0.416774057,
33:08.2,0.40936569,
33:08.2,0.412586719,
33:08.2,0.409687793,
33:08.2,0.414197234,
33:08.2,0.412586719,
33:08.2,0.409687793,
33:08.2,0.410976205,
33:08.3,0.411942513,
33:08.3,0.411298307,
33:08.3,0.406144661,
33:08.3,0.40936569,
33:08.3,0.413875131,
33:08.3,0.405822558,
33:08.3,0.406144661,
33:08.3,0.405822558,
33:08.3,0.409687793,
33:08.3,0.40936569,
33:08.4,0.408077278,
33:08.4,0.414197234,
33:08.4,0.412586719,
33:08.4,0.40936569,
33:08.4,0.41162041,
33:08.4,0.405500455,
33:08.4,0.413553028,
33:08.4,0.408399381,
33:08.4,0.412908822,
33:08.4,0.412264616,
33:08.5,0.410654102,
33:08.5,0.413553028,
33:08.5,0.413553028,
33:08.5,0.410976205,
33:08.5,0.415485645,
33:08.5,0.407433072,
33:08.5,0.410976205,
33:08.5,0.410331999,
33:08.5,0.410654102,
33:08.5,0.41162041,
33:08.6,0.412586719,
33:08.6,0.410976205,
33:08.6,0.410976205,
33:08.6,0.408721484,
33:08.6,0.410654102,
33:08.6,0.411942513,
33:08.6,0.410331999,
33:08.6,0.416774057,
33:08.6,0.408399381,
33:08.6,0.41484144,
33:08.7,0.410654102,
33:08.7,0.415163542,
33:08.7,0.412586719,
33:08.7,0.413230925,
33:08.7,0.410976205,
33:08.7,0.408399381,
33:08.7,0.407433072,
33:08.7,0.410331999,
33:08.7,0.411942513,
33:08.7,0.406788867,
33:08.8,0.413553028,
33:08.8,0.411298307,
33:08.8,0.413875131,
33:08.8,0.406466764,
33:08.8,0.411942513,
33:08.8,0.413553028,
33:08.8,0.410654102,
33:08.8,0.41162041,
33:08.8,0.412586719,
33:08.8,0.415485645,
33:08.9,0.415163542,
33:08.9,0.407755175,
33:08.9,0.408077278,
33:08.9,0.408721484,
33:08.9,0.412908822,
33:08.9,0.406788867,
33:08.9,0.410976205,
33:08.9,0.412908822,
33:08.9,0.411942513,
33:08.9,0.410331999,
33:09.0,0.410654102,
33:09.0,0.412908822,
33:09.0,0.40711097,
33:09.0,0.408399381,
33:09.0,0.410009896,
33:09.0,0.40388994,
33:09.0,0.406788867,
33:09.0,0.406144661,
33:09.0,0.414519337,
33:09.0,0.409687793,
33:09.1,0.413230925,
33:09.1,0.405500455,
33:09.1,0.408399381,
33:09.1,0.414197234,
33:09.1,0.410331999,
33:09.1,0.412586719,
33:09.1,0.410009896,
33:09.1,0.408721484,
33:09.1,0.408399381,
33:09.1,0.410976205,
33:09.2,0.408077278,
33:09.2,0.404212043,
33:09.2,0.411942513,
33:09.2,0.404856249,
33:09.2,0.416129851,
33:09.2,0.414197234,
33:09.2,0.413230925,
33:09.2,0.406466764,
33:09.2,0.410331999,
33:09.2,0.41162041,
33:09.3,0.413553028,
33:09.3,0.410976205,
33:09.3,0.408399381,
33:09.3,0.412264616,
33:09.3,0.408399381,
33:09.3,0.411942513,
33:09.3,0.411942513,
33:09.3,0.40936569,
33:09.3,0.408399381,
33:09.3,0.40936569,
33:09.4,0.413875131,
33:09.4,0.410331999,
33:09.4,0.407755175,
33:09.4,0.411942513,
33:09.4,0.413875131,
33:09.4,0.408077278,
33:09.4,0.415807748,
33:09.4,0.411298307,
33:09.4,0.413553028,
33:09.4,0.409687793,
33:09.5,0.412908822,
33:09.5,0.408721484,
33:09.5,0.413553028,
33:09.5,0.410976205,
33:09.5,0.413230925,
33:09.5,0.411942513,
33:09.5,0.416451954,
33:09.5,0.414519337,
33:09.5,0.408399381,
33:09.5,0.406788867,
33:09.6,0.403245735,
33:09.6,0.410331999,
33:09.6,0.405500455,
33:09.6,0.412586719,
33:09.6,0.413875131,
33:09.6,0.414197234,
33:09.6,0.416451954,
33:09.6,0.410976205,
33:09.6,0.408077278,
33:09.6,0.408721484,
33:09.7,0.413230925,
33:09.7,0.409043587,
33:09.7,0.406788867,
33:09.7,0.41484144,
33:09.7,0.40936569,
33:09.7,0.411298307,
33:09.7,0.40936569,
33:09.7,0.406788867,
33:09.7,0.412908822,
33:09.7,0.412264616,
