Time,Dev1/ai0
26/02/2025 16:03:21.262000,1.05550414405297
26/02/2025 16:03:21.272000,1.04616315942258
26/02/2025 16:03:21.282000,1.05936937907245
26/02/2025 16:03:21.292000,1.05840307031758
26/02/2025 16:03:21.302000,1.05389362946153
26/02/2025 16:03:21.312000,1.05808096739929
26/02/2025 16:03:21.322000,1.05357152654324
26/02/2025 16:03:21.332000,1.05711465864442
26/02/2025 16:03:21.342000,1.05743676156271
26/02/2025 16:03:21.352000,1.05518204113469
26/02/2025 16:03:21.362000,1.05357152654324
26/02/2025 16:03:21.372000,1.05324942362495
26/02/2025 16:03:21.382000,1.05389362946153
26/02/2025 16:03:21.392000,1.04712946817745
26/02/2025 16:03:21.402000,1.04648526234087
26/02/2025 16:03:21.412000,1.05808096739929
26/02/2025 16:03:21.422000,1.057758864481
26/02/2025 16:03:21.432000,1.03972110105678
26/02/2025 16:03:21.442000,1.05743676156271
26/02/2025 16:03:21.452000,1.05099470319692
26/02/2025 16:03:21.462000,1.045518953586
26/02/2025 16:03:21.472000,1.06323461409193
26/02/2025 16:03:21.482000,1.04745157109573
26/02/2025 16:03:21.492000,1.05196101195179
26/02/2025 16:03:21.502000,1.05324942362495
26/02/2025 16:03:21.512000,1.05035049736034
26/02/2025 16:03:21.522000,1.05550414405297
26/02/2025 16:03:21.532000,1.057758864481
26/02/2025 16:03:21.542000,1.04262002732139
26/02/2025 16:03:21.552000,1.04938418860547
26/02/2025 16:03:21.562000,1.05550414405297
26/02/2025 16:03:21.572000,1.05518204113469
26/02/2025 16:03:21.582000,1.05614834988955
26/02/2025 16:03:21.592000,1.04970629152376
26/02/2025 16:03:21.602000,1.04648526234087
26/02/2025 16:03:21.612000,1.04616315942258
26/02/2025 16:03:21.622000,1.04809577693231
26/02/2025 16:03:21.632000,1.04423054191284
26/02/2025 16:03:21.642000,1.04616315942258
26/02/2025 16:03:21.652000,1.0484178798506
26/02/2025 16:03:21.662000,1.05324942362495
26/02/2025 16:03:21.672000,1.06001358490903
26/02/2025 16:03:21.682000,1.04970629152376
26/02/2025 16:03:21.692000,1.05840307031758
26/02/2025 16:03:21.702000,1.05292732070666
26/02/2025 16:03:21.712000,1.05324942362495
26/02/2025 16:03:21.722000,1.05260521778837
26/02/2025 16:03:21.732000,1.05131680611521
26/02/2025 16:03:21.742000,1.05035049736034
26/02/2025 16:03:21.752000,1.05099470319692
26/02/2025 16:03:21.762000,1.05421573237982
26/02/2025 16:03:21.772000,1.05196101195179
26/02/2025 16:03:21.782000,1.05260521778837
26/02/2025 16:03:21.792000,1.0422979244031
26/02/2025 16:03:21.802000,1.04970629152376
26/02/2025 16:03:21.812000,1.05679255572613
26/02/2025 16:03:21.822000,1.05260521778837
26/02/2025 16:03:21.832000,1.0548599382164
26/02/2025 16:03:21.842000,1.05357152654324
26/02/2025 16:03:21.852000,1.04745157109573
26/02/2025 16:03:21.862000,1.045518953586
26/02/2025 16:03:21.872000,1.05421573237982
26/02/2025 16:03:21.882000,1.04648526234087
26/02/2025 16:03:21.892000,1.05067260027863
26/02/2025 16:03:21.902000,1.04584105650429
26/02/2025 16:03:21.912000,1.05067260027863
26/02/2025 16:03:21.922000,1.05711465864442
26/02/2025 16:03:21.932000,1.0516389090335
26/02/2025 16:03:21.942000,1.05260521778837
26/02/2025 16:03:21.952000,1.04906208568718
26/02/2025 16:03:21.962000,1.05357152654324
26/02/2025 16:03:21.972000,1.05196101195179
26/02/2025 16:03:21.982000,1.0609798936639
26/02/2025 16:03:21.992000,1.05808096739929
26/02/2025 16:03:22.002000,1.0422979244031
26/02/2025 16:03:22.012000,1.05647045280784
26/02/2025 16:03:22.022000,1.05614834988955
26/02/2025 16:03:22.032000,1.05582624697126
26/02/2025 16:03:22.042000,1.05550414405297
26/02/2025 16:03:22.052000,1.0548599382164
26/02/2025 16:03:22.062000,1.05518204113469
26/02/2025 16:03:22.072000,1.04906208568718
26/02/2025 16:03:22.082000,1.05292732070666
26/02/2025 16:03:22.092000,1.05614834988955
26/02/2025 16:03:22.102000,1.05035049736034
26/02/2025 16:03:22.112000,1.05743676156271
26/02/2025 16:03:22.122000,1.06065779074561
26/02/2025 16:03:22.132000,1.05260521778837
26/02/2025 16:03:22.142000,1.0548599382164
26/02/2025 16:03:22.152000,1.05292732070666
26/02/2025 16:03:22.162000,1.05582624697126
26/02/2025 16:03:22.172000,1.05260521778837
26/02/2025 16:03:22.182000,1.05582624697126
26/02/2025 16:03:22.192000,1.0516389090335
26/02/2025 16:03:22.202000,1.05550414405297
26/02/2025 16:03:22.212000,1.04777367401402
26/02/2025 16:03:22.222000,1.05002839444205
26/02/2025 16:03:22.232000,1.0516389090335
26/02/2025 16:03:22.242000,1.05582624697126
26/02/2025 16:03:22.252000,1.05614834988955
26/02/2025 16:03:22.262000,1.04906208568718
26/02/2025 16:03:22.272000,1.05518204113469
26/02/2025 16:03:22.282000,1.05647045280784
26/02/2025 16:03:22.292000,1.05292732070666
26/02/2025 16:03:22.302000,1.04423054191284
26/02/2025 16:03:22.312000,1.05743676156271
