Time,Dev1/ai0
26/02/2025 16:05:42.362000,0.592642250470817
26/02/2025 16:05:42.372000,0.593930662143975
26/02/2025 16:05:42.382000,0.592964353389107
26/02/2025 16:05:42.392000,0.592642250470817
26/02/2025 16:05:42.402000,0.592964353389107
26/02/2025 16:05:42.412000,0.588454912533052
26/02/2025 16:05:42.422000,0.59038753004279
26/02/2025 16:05:42.432000,0.593608559225686
26/02/2025 16:05:42.442000,0.589743324206211
26/02/2025 16:05:42.452000,0.594252765062265
26/02/2025 16:05:42.462000,0.594574867980555
26/02/2025 16:05:42.472000,0.59038753004279
26/02/2025 16:05:42.482000,0.593930662143975
26/02/2025 16:05:42.492000,0.590709632961079
26/02/2025 16:05:42.502000,0.596185382572003
26/02/2025 16:05:42.512000,0.592964353389107
26/02/2025 16:05:42.522000,0.593286456307396
26/02/2025 16:05:42.532000,0.597473794245161
26/02/2025 16:05:42.542000,0.596829588408582
26/02/2025 16:05:42.552000,0.59038753004279
26/02/2025 16:05:42.562000,0.590709632961079
26/02/2025 16:05:42.572000,0.588777015451342
26/02/2025 16:05:42.582000,0.584911780431867
26/02/2025 16:05:42.592000,0.591031735879369
26/02/2025 16:05:42.602000,0.589421221287921
26/02/2025 16:05:42.612000,0.589421221287921
26/02/2025 16:05:42.622000,0.599406411754899
26/02/2025 16:05:42.632000,0.597473794245161
26/02/2025 16:05:42.642000,0.599084308836609
26/02/2025 16:05:42.652000,0.591031735879369
26/02/2025 16:05:42.662000,0.591031735879369
26/02/2025 16:05:42.672000,0.588777015451342
26/02/2025 16:05:42.682000,0.591675941715948
26/02/2025 16:05:42.692000,0.591031735879369
26/02/2025 16:05:42.702000,0.587488603778183
26/02/2025 16:05:42.712000,0.595219073817134
26/02/2025 16:05:42.722000,0.591353838797659
26/02/2025 16:05:42.732000,0.591675941715948
26/02/2025 16:05:42.742000,0.588777015451342
26/02/2025 16:05:42.752000,0.596507485490292
26/02/2025 16:05:42.762000,0.59038753004279
26/02/2025 16:05:42.772000,0.593286456307396
26/02/2025 16:05:42.782000,0.592964353389107
26/02/2025 16:05:42.792000,0.594252765062265
26/02/2025 16:05:42.802000,0.590709632961079
26/02/2025 16:05:42.812000,0.589421221287921
26/02/2025 16:05:42.822000,0.593286456307396
26/02/2025 16:05:42.832000,0.592320147552527
26/02/2025 16:05:42.842000,0.591031735879369
26/02/2025 16:05:42.852000,0.586200192105025
26/02/2025 16:05:42.862000,0.588454912533052
26/02/2025 16:05:42.872000,0.593608559225686
26/02/2025 16:05:42.882000,0.586522295023315
26/02/2025 16:05:42.892000,0.600050617591478
26/02/2025 16:05:42.902000,0.591675941715948
26/02/2025 16:05:42.912000,0.593608559225686
26/02/2025 16:05:42.922000,0.594574867980555
26/02/2025 16:05:42.932000,0.591998044634238
26/02/2025 16:05:42.942000,0.592964353389107
26/02/2025 16:05:42.952000,0.587810706696473
26/02/2025 16:05:42.962000,0.592964353389107
26/02/2025 16:05:42.972000,0.591998044634238
26/02/2025 16:05:42.982000,0.588132809614763
26/02/2025 16:05:42.992000,0.595541176735424
26/02/2025 16:05:43.002000,0.595863279653713
26/02/2025 16:05:43.012000,0.594896970898844
26/02/2025 16:05:43.022000,0.590709632961079
26/02/2025 16:05:43.032000,0.596507485490292
26/02/2025 16:05:43.042000,0.592320147552527
26/02/2025 16:05:43.052000,0.595541176735424
26/02/2025 16:05:43.062000,0.596507485490292
26/02/2025 16:05:43.072000,0.586200192105025
26/02/2025 16:05:43.082000,0.591353838797659
26/02/2025 16:05:43.092000,0.593608559225686
26/02/2025 16:05:43.102000,0.592642250470817
26/02/2025 16:05:43.112000,0.592320147552527
26/02/2025 16:05:43.122000,0.592964353389107
26/02/2025 16:05:43.132000,0.593608559225686
26/02/2025 16:05:43.142000,0.593930662143975
26/02/2025 16:05:43.152000,0.592320147552527
26/02/2025 16:05:43.162000,0.5900654271245
26/02/2025 16:05:43.172000,0.589743324206211
26/02/2025 16:05:43.182000,0.595863279653713
26/02/2025 16:05:43.192000,0.595863279653713
26/02/2025 16:05:43.202000,0.59038753004279
26/02/2025 16:05:43.212000,0.592320147552527
26/02/2025 16:05:43.222000,0.586522295023315
26/02/2025 16:05:43.232000,0.591353838797659
26/02/2025 16:05:43.242000,0.594896970898844
26/02/2025 16:05:43.252000,0.591031735879369
26/02/2025 16:05:43.262000,0.588132809614763
26/02/2025 16:05:43.272000,0.594252765062265
26/02/2025 16:05:43.282000,0.600372720509768
26/02/2025 16:05:43.292000,0.592964353389107
26/02/2025 16:05:43.302000,0.591998044634238
26/02/2025 16:05:43.312000,0.593930662143975
